ID,Category,Latitude,Longitude
1481,,44.8479058,11.9744006
1482,,44.8477239,11.9743935
1483,,44.8475515,11.9743906
1484,,44.8474458,11.9742523
1485,,44.8476348,11.9742551
1486,,44.8478398,11.9742559
1487,,44.8480357,11.9742485
1488,,44.848219,11.9742506
1489,,44.8484237,11.9742455
1490,,44.8486141,11.9742358
1491,,44.8488251,11.9742336
1492,,44.8490307,11.9742348
1493,,44.8490443,11.9749569
1494,,44.8488774,11.9749675
1495,,44.8486811,11.9749669
1496,,44.8484879,11.9749699
1497,,44.848304,11.9749764
1498,,44.8481021,11.9749847
1499,,44.8479202,11.9749833
1500,,44.8477318,11.9749853
1501,,44.8475351,11.9749928
1502,,44.8474214,11.9746487
1503,,44.8474974,11.9746054
1504,,44.8476903,11.9746089
1505,,44.8478739,11.9746032
1506,,44.8482679,11.9746041
1507,,44.8484606,11.9745958
1508,,44.8486564,11.9745911
1509,,44.848851,11.9745877
1510,,44.8490644,11.9745882
1511,,44.8490553,11.9746752
1512,,44.8488668,11.9746764
1513,,44.8486557,11.9746801
1514,,44.848253,11.9746913
1515,,44.8480585,11.97469
1516,,44.8478641,11.9746965
1517,,44.8476537,11.974705
1518,,44.8474561,11.9747032
1519,,44.8476545,11.9743048
1520,,44.8478783,11.9742981
1521,,44.8481027,11.9742981
1522,,44.8483235,11.9742979
1523,,44.8488363,11.9742891
1524,,44.8490538,11.9742922
1525,,44.8490144,11.9753722
1526,,44.848821,11.9753658
1527,,44.8486297,11.9753832
1528,,44.8484292,11.9754133
1529,,44.848233,11.9754252
1530,,44.8480244,11.9754289
1531,,44.8478359,11.9754343
1532,,44.8476394,11.9754363
1533,,44.8474327,11.9754375
1534,,44.8474331,11.975226
1535,,44.8474526,11.9751164
1536,,44.8476353,11.9751095
1537,,44.8478341,11.9751022
1538,,44.8480355,11.9750944
1539,,44.8482509,11.9750946
1540,,44.8484504,11.9750928
1541,,44.8486553,11.9750807
1542,,44.8488662,11.975074
1543,,44.8490698,11.9750793
1544,,44.8489693,11.9748712
1545,,44.8487771,11.9748686
1546,,44.8485873,11.974873
1547,,44.8483341,11.9748788
1548,,44.8481393,11.9748857
1549,,44.8479264,11.9748921
1550,,44.847718,11.9748989
1551,,44.8475017,11.9749012
1552,,44.8475541,11.9747746
1553,,44.8477497,11.9747703
1554,,44.8479439,11.9747644
1555,,44.8481507,11.9747655
1556,,44.8484067,11.9747543
1557,,44.8485604,11.9747492
1558,,44.8487433,11.9747422
1559,,44.848935,11.9747379
1560,,44.8489998,11.9748159
1561,,44.8487782,11.9748199
1562,,44.8485445,11.9748227
1563,,44.8483234,11.974828
1564,,44.8480369,11.9748283
1565,,44.8478303,11.9748308
1566,,44.847602,11.9748475
1567,,44.8474485,11.9751886
1568,,44.8476369,11.9751903
1569,,44.8478174,11.9751894
1570,,44.8479971,11.9751886
1571,,44.8481957,11.9751862
1572,,44.8483798,11.9751871
1573,,44.8485691,11.9751727
1574,,44.8487663,11.975163
1575,,44.8489489,11.9751614
1576,,44.8489234,11.9753002
1577,,44.848723,11.9753137
1578,,44.8485416,11.9753174
1579,,44.8483532,11.9753281
1580,,44.8481612,11.9753343
1581,,44.8479795,11.9753334
1582,,44.8478017,11.9753394
1583,,44.8476115,11.9753469
1584,,44.8474293,11.9753449
1585,,44.8474288,11.9758837
1586,,44.8475947,11.9760665
1587,,44.8477848,11.9760657
1588,,44.847942,11.9760628
1589,,44.8480976,11.9760586
1590,,44.848262,11.9760554
1591,,44.8484365,11.9760468
1592,,44.8486086,11.976043
1593,,44.8487883,11.9760413
1594,,44.8489301,11.9758966
1595,,44.8489693,11.9756629
1596,,44.8488735,11.9755873
1597,,44.8486933,11.9756033
1598,,44.8485039,11.9755897
1599,,44.8483217,11.9755729
1600,,44.8481167,11.9755865
1601,,44.8479736,11.9756005
1602,,44.8478219,11.975597
1603,,44.8476472,11.9755923
1604,,44.8474746,11.9755995
1605,,44.8475576,11.9752722
1606,,44.847759,11.9752654
1607,,44.8479618,11.9752653
1608,,44.8481772,11.9752619
1609,,44.8484049,11.9752486
1610,,44.8485953,11.9752416
1611,,44.8487734,11.9752319
1612,,44.8489722,11.9752287
1613,,44.8488525,11.9759645
1614,,44.8486765,11.9759675
1615,,44.8484888,11.9759733
1616,,44.8482968,11.9759649
1617,,44.8481275,11.9759675
1618,,44.847937,11.9759682
1619,,44.8477602,11.9759763
1620,,44.8475803,11.9759765
1621,,44.8475806,11.9756722
1622,,44.8477654,11.9756722
1623,,44.8479366,11.9756709
1624,,44.8481116,11.9756699
1625,,44.8482965,11.9756553
1626,,44.848464,11.975658
1627,,44.8486505,11.9756712
1628,,44.8488228,11.9756713
1629,,44.8488434,11.9758699
1630,,44.8486765,11.97588
1631,,44.8485134,11.9758792
1632,,44.8483459,11.9758791
1633,,44.8481796,11.9758788
1634,,44.8480099,11.9758888
1635,,44.8478272,11.9758984
1636,,44.8476453,11.9759045
1637,,44.8474609,11.9758933
1638,,44.847491,11.9757616
1639,,44.8476819,11.9757593
1640,,44.8478596,11.9757507
1641,,44.8480422,11.9757431
1642,,44.8482399,11.9757395
1643,,44.8484282,11.9757408
1644,,44.848618,11.9757414
1645,,44.8488297,11.9757344
1646,,44.8474908,11.9758245
1647,,44.8476751,11.9758157
1648,,44.8478795,11.9758154
1649,,44.8480593,11.9758209
1650,,44.8482443,11.9758201
1651,,44.8484442,11.9758078
1652,,44.8486267,11.9758133
1653,,44.8488055,11.9758194
1654,,44.848821,11.9761751
1655,,44.8486384,11.9761722
1656,,44.8484565,11.9761766
1657,,44.8482883,11.9761798
1658,,44.8481043,11.9761835
1659,,44.8479229,11.9761871
1660,,44.8477506,11.976184
1661,,44.8475676,11.9761909
1662,,44.847427,11.9763923
1663,,44.8474289,11.9770605
1664,,44.8474702,11.9774555
1665,,44.8476521,11.9774484
1666,,44.8478282,11.9774486
1667,,44.8480216,11.9774516
1668,,44.8482004,11.9774434
1669,,44.8483756,11.9774269
1670,,44.8487002,11.9769991
1671,,44.848814,11.976388
1672,,44.8488406,11.976248
1673,,44.8486547,11.9762559
1674,,44.8484818,11.9762678
1675,,44.8483011,11.9762672
1676,,44.8481014,11.9762685
1677,,44.8479392,11.9762724
1678,,44.8477543,11.9762761
1679,,44.8475584,11.9762765
1680,,44.8476186,11.9766399
1681,,44.8477895,11.9766388
1682,,44.8479675,11.9766333
1683,,44.8481619,11.9766319
1684,,44.8483412,11.9766304
1685,,44.8485246,11.9766298
1686,,44.8487159,11.9766218
1687,,44.8487708,11.9765322
1688,,44.84861,11.9765383
1689,,44.8484484,11.9765417
1690,,44.8482737,11.9765505
1691,,44.8481037,11.9765448
1692,,44.8479452,11.9765477
1693,,44.8477667,11.9765489
1694,,44.8476032,11.9765508
1695,,44.8475179,11.9766009
1696,,44.847481,11.9764514
1697,,44.8476618,11.9764536
1698,,44.8478279,11.97645
1699,,44.8479966,11.976466
1700,,44.8481798,11.9764595
1701,,44.8483495,11.9764432
1702,,44.8485228,11.9764369
1703,,44.8486952,11.9764392
1704,,44.8487532,11.9763492
1705,,44.848568,11.9763468
1706,,44.8483718,11.9763535
1707,,44.8481881,11.9763523
1708,,44.8479972,11.9763691
1709,,44.8477994,11.9763672
1710,,44.8476073,11.9763611
1711,,44.8474844,11.9767675
1712,,44.8476458,11.976759
1713,,44.8478246,11.9767623
1714,,44.8479883,11.97676
1715,,44.8481518,11.9767561
1716,,44.8483227,11.9767435
1717,,44.8484861,11.9767441
1718,,44.8486508,11.9767423
1719,,44.8487042,11.9768389
1720,,44.8485315,11.9768426
1721,,44.848356,11.9768446
1722,,44.8481747,11.9768476
1723,,44.8479832,11.9768489
1724,,44.8478043,11.9768488
1725,,44.847624,11.9768459
1726,,44.8474373,11.9768487
1727,,44.8475129,11.9772091
1728,,44.8477092,11.9772097
1729,,44.8478929,11.9772059
1730,,44.8480782,11.9772017
1731,,44.8482738,11.9771947
1732,,44.84846,11.9771959
1733,,44.8485812,11.9773152
1734,,44.8483996,11.9773029
1735,,44.8482068,11.9773075
1736,,44.8480269,11.9773098
1737,,44.8478414,11.9773193
1738,,44.8476624,11.977326
1739,,44.8474848,11.9773304
1740,,44.8475609,11.9771168
1741,,44.8477532,11.9771118
1742,,44.8479561,11.9771066
1743,,44.8481414,11.9771046
1744,,44.8483304,11.9771098
1745,,44.8485297,11.9771019
1746,,44.8485281,11.9773855
1747,,44.8483706,11.9773885
1748,,44.848195,11.9773918
1749,,44.8480078,11.9773989
1750,,44.8478085,11.9773998
1751,,44.8475995,11.9773948
1752,,44.8475904,11.9770255
1753,,44.8477761,11.9770248
1754,,44.8479528,11.9770263
1755,,44.8481263,11.9770166
1756,,44.8483153,11.9770185
1757,,44.8484954,11.9770182
1758,,44.8486619,11.9770239
1759,,44.8486606,11.9769199
1760,,44.8484879,11.9769273
1761,,44.8482834,11.9769352
1762,,44.8480934,11.9769376
1763,,44.8478932,11.9769439
1764,,44.8477042,11.9769429
1765,,44.8475142,11.9830934
1766,,44.8475631,11.9828445
1767,,44.8476231,11.9825483
1768,,44.847692,11.9822273
1769,,44.847728,11.9819151
1770,,44.8477126,11.981633
1771,,44.8478394,11.9814209
1772,,44.8479005,11.9802046
1773,,44.8476786,11.980215
1774,,44.8474608,11.9803696
1775,,44.8474767,11.9806422
1776,,44.8474806,11.9809406
1777,,44.8474919,11.9812303
1778,,44.8474923,11.9815163
1779,,44.8474993,11.9818277
1780,,44.8474965,11.9821245
1781,,44.8474979,11.9824395
1782,,44.8474967,11.9827332
1783,,44.8474977,11.9830222
1784,,44.8475396,11.9829512
1785,,44.8475624,11.9826308
1786,,44.8476141,11.9823342
1787,,44.8476553,11.9820362
1788,,44.8476412,11.9817183
1789,,44.847733,11.9814504
1790,,44.8478553,11.9811984
1791,,44.8479327,11.9808812
1792,,44.8479944,11.980588
1793,,44.8478895,11.9802716
1794,,44.8476733,11.980274
1795,,44.8475764,11.9803652
1796,,44.8477862,11.9803553
1797,,44.847929,11.9805784
1798,,44.8478655,11.9808603
1799,,44.8477945,11.9811683
1800,,44.847666,11.9814001
1801,,44.8475838,11.981668
1802,,44.8475946,11.9819923
1803,,44.8475517,11.9822785
1804,,44.847542,11.9822799
1805,,44.8475416,11.9819809
1806,,44.847536,11.9816589
1807,,44.8475321,11.9813469
1808,,44.8475277,11.9810367
1809,,44.8475263,11.9807016
1810,,44.8475936,11.9805309
1811,,44.8475972,11.9808495
1812,,44.8476027,11.9812159
1813,,44.8476648,11.9813297
1814,,44.8476599,11.9810032
1815,,44.8476591,11.9805924
1816,,44.8477243,11.9804188
1817,,44.8477251,11.9807634
1818,,44.8477269,11.9811748
1819,,44.8477908,11.9811428
1820,,44.8477867,11.9808151
1821,,44.8477892,11.9805278
1822,,44.8478389,11.9804155
1823,,44.8478366,11.9807029
1824,,44.8478853,11.9804337
1825,,44.8486109,11.9775167
1826,,44.8485265,11.9779458
1827,,44.8484633,11.9781904
1828,,44.8483856,11.9786053
1829,,44.8483318,11.9788525
1830,,44.8482473,11.9792828
1831,,44.8481534,11.9797492
1832,,44.8480892,11.9800698
1833,,44.8480102,11.9800596
1834,,44.8478041,11.9800613
1835,,44.8476051,11.9800655
1836,,44.8474575,11.9798468
1837,,44.8474647,11.9796074
1838,,44.8475242,11.9795934
1839,,44.8477014,11.9795931
1840,,44.8479018,11.9795901
1841,,44.8480883,11.9795952
1842,,44.8480785,11.9799712
1843,,44.847887,11.979971
1844,,44.8476799,11.9799737
1845,,44.8474881,11.9799706
1846,,44.8475083,11.9796678
1847,,44.8476819,11.9796693
1848,,44.8478687,11.9796694
1849,,44.8480824,11.9796742
1850,,44.8480457,11.9798765
1851,,44.8478456,11.9798804
1852,,44.8476601,11.9798799
1853,,44.8474964,11.9797572
1854,,44.8477006,11.9797574
1855,,44.8479284,11.9797543
1856,,44.848145,11.9797486
1857,,44.8482452,11.9793917
1858,,44.8482851,11.9790791
1859,,44.8483418,11.9788479
1860,,44.8483446,11.9785895
1861,,44.8484007,11.9784016
1862,,44.8480217,11.979797
1863,,44.8477491,11.9797916
1864,,44.8474934,11.9797871
1865,,44.8474567,11.9792069
1866,,44.8475955,11.9790539
1867,,44.8477747,11.9790452
1868,,44.8479643,11.9790413
1869,,44.8481406,11.9790399
1870,,44.8483139,11.9790445
1871,,44.8480813,11.9794651
1872,,44.8478866,11.9794711
1873,,44.8476769,11.9794707
1874,,44.8474789,11.9794751
1875,,44.847521,11.9793883
1876,,44.847717,11.9793748
1877,,44.8479121,11.9793717
1878,,44.8481192,11.9793629
1879,,44.8481999,11.9792832
1880,,44.8479765,11.9792853
1881,,44.8477696,11.979292
1882,,44.8475602,11.9792992
1883,,44.8476555,11.9792047
1884,,44.8478631,11.9792014
1885,,44.8480601,11.9792058
1886,,44.8482681,11.9791084
1887,,44.8480594,11.979133
1888,,44.8478347,11.9791338
1889,,44.8476303,11.9791325
1890,,44.84745,11.9788082
1891,,44.8474473,11.9785254
1892,,44.8474758,11.9784556
1893,,44.8476714,11.9784433
1894,,44.8478837,11.9784475
1895,,44.8480856,11.9784376
1896,,44.8482851,11.9784377
1897,,44.8482812,11.9789383
1898,,44.8481843,11.9789204
1899,,44.8480196,11.9789278
1900,,44.8478288,11.9789401
1901,,44.8476142,11.9789467
1902,,44.8476386,11.9785467
1903,,44.84783,11.9785467
1904,,44.8480255,11.9785442
1905,,44.8482319,11.9785342
1906,,44.8483904,11.9786724
1907,,44.8482345,11.9788367
1908,,44.8480356,11.9788308
1909,,44.8478462,11.9788245
1910,,44.847655,11.9788266
1911,,44.8474444,11.9788335
1912,,44.8475659,11.9786345
1913,,44.8477736,11.978626
1914,,44.8479816,11.9786121
1915,,44.8481883,11.9786097
1916,,44.848292,11.9787456
1917,,44.8480559,11.9787541
1918,,44.8478337,11.9787535
1919,,44.8476121,11.9787538
1920,,44.8475806,11.9786727
1921,,44.8478187,11.9786718
1922,,44.8480831,11.9786658
1923,,44.8483392,11.9786615
1924,,44.8483571,11.9782964
1925,,44.8481412,11.9783096
1926,,44.8479128,11.9783048
1927,,44.8476761,11.9783082
1928,,44.8474604,11.9780664
1929,,44.8476408,11.9776313
1930,,44.8478101,11.9776363
1931,,44.8479953,11.9776372
1932,,44.8481906,11.9776372
1933,,44.8483637,11.977638
1934,,44.8481741,11.9777567
1935,,44.8479733,11.977763
1936,,44.8477601,11.9777661
1937,,44.8475627,11.9777697
1938,,44.8475684,11.9778889
1939,,44.8477528,11.9778798
1940,,44.847947,11.9778795
1941,,44.8481339,11.9778768
1942,,44.8483256,11.9778717
1943,,44.8482567,11.9782451
1944,,44.8480458,11.9782464
1945,,44.8478501,11.9782399
1946,,44.84762,11.9782421
1947,,44.8474964,11.977965
1948,,44.8476836,11.9779741
1949,,44.8478733,11.9779802
1950,,44.8480894,11.9779752
1951,,44.8482813,11.977981
1952,,44.8484782,11.9779807
1953,,44.8484407,11.9781463
1954,,44.8482448,11.9781553
1955,,44.8480269,11.9781579
1956,,44.8478296,11.9781694
1957,,44.847629,11.9781588
1958,,44.8475481,11.9780688
1959,,44.8477513,11.9780692
1960,,44.8479557,11.9780632
1961,,44.8481526,11.9780561
1962,,44.8483726,11.978053
